Temp
37.2
36.13
35.7
35.48
36.13
35.91
35.7
35.48
35.48
35.91
35.7
35.91
35.7
35.91
35.27
36.56
35.91
34.62
35.7
36.13
35.91
36.34
36.56
35.05
35.48
36.56
35.91
36.13
36.13
35.48
35.91
36.56
36.13
35.05
35.27
35.91
35.7
35.91
36.56
35.7
35.7
36.34
36.13
36.13
36.13
36.34
36.34
36.13
36.56
36.13
36.13
36.13
36.56
36.34
35.91
38.06
36.13
34.84
36.13
36.34
36.56
36.13
36.13
35.91
35.91
35.91
36.34
36.13
36.13
36.13
36.34
35.91
36.13
35.7
36.34
35.91
33.33
36.13
36.13
36.13
36.34
36.34
36.34
35.7
36.13
35.91
36.56
36.56
35.91
36.56
36.34
36.13
35.7
35.7
36.13
36.34
35.91
36.34
35.48
36.34
36.34
35.91
36.34
35.7
36.34
35.27
36.99
36.56
36.13
36.56
36.13
36.13
35.91
36.13
35.05
36.77
36.34
36.34
36.34
36.56
36.34
36.34
36.13
36.77
36.77
36.34
36.34
36.56
36.34
35.48
36.13
36.13
36.34
36.34
36.56
36.77
36.34
36.13
36.56
36.34
36.56
36.34
36.56
36.77
36.77
36.34
36.13
36.13
35.7
36.77
36.56
36.56
36.34
36.56
36.56
36.77
36.34
36.34
35.27
36.56
36.99
36.34
36.99
36.56
36.34
36.56
36.13
36.34
37.2
35.91
36.77
36.13
36.77
36.34
36.56
36.56
36.56
35.48
36.56
36.13
36.34
36.34
36.56
36.56
36.56
35.91
36.56
37.2
36.13
36.34
36.56
36.13
36.56
36.56
36.13
36.13
36.34
36.13
36.99
36.13
36.13
36.77
36.34
36.56
36.34
36.77
36.34
36.34
36.34
36.77
36.77
36.13
36.77
36.34
36.77
36.34
36.34
36.99
36.34
36.34
36.56
36.56
36.99
36.77
36.56
36.77
36.34
36.13
36.56
36.34
36.56
36.56
36.56
36.56
36.34
36.56
36.56
36.34
36.56
36.56
36.56
36.34
36.56
36.77
36.34
36.34
36.56
36.34
36.34
36.77
36.13
36.34
35.91
36.99
36.99
37.2
35.7
36.56
36.34
36.34
36.34
36.34
36.34
36.99
36.77
36.56
36.56
36.77
36.13
36.13
36.34
36.34
36.56
35.05
36.56
36.34
36.56
36.56
36.56
36.34
34.62
36.34
36.34
36.34
36.56
37.85
36.56
35.05
36.34
35.7
36.34
36.56
35.7
36.56
35.91
36.99
36.56
35.91
36.34
36.34
36.56
36.13
36.77
36.56
36.56
36.56
36.56
36.56
36.13
36.77
36.34
36.13
36.34
36.77
34.62
36.34
36.13
36.77
36.56
36.34
36.34
36.13
36.13
36.56
36.13
36.13
36.56
35.48
36.13
36.99
36.56
36.56
36.77
36.34
35.48
36.56
36.13
36.13
36.34
36.77
36.77
36.56
36.56
36.99
36.34
36.56
36.56
36.34
36.34
36.34
36.77
34.41
36.56
35.7
36.34
36.34
36.56
36.77
35.27
36.34
36.56
36.56
35.91
36.56
36.56
36.56
36.56
36.34
36.56
36.34
36.99
36.56
36.56
36.56
36.56
36.56
36.56
35.7
35.7
36.34
36.99
36.56
36.56
35.91
36.34
36.77
36.34
36.34
36.34
36.56
36.34
36.34
36.56
36.77
35.48
36.56
36.34
35.7
36.56
36.56
36.56
36.56
36.56
36.56
35.91
36.56
36.13
36.56
36.56
36.56
36.77
36.56
36.34
36.13
36.99
37.2
36.99
36.13
36.56
36.77
36.56
36.56
36.56
35.91
36.13
36.56
36.13
36.56
36.34
35.7
36.34
36.56
36.56
36.77
35.7
36.56
36.56
36.34
35.91
36.99
36.34
36.56
36.56
36.77
36.56
36.34
36.56
36.56
35.91
36.56
36.13
36.77
36.56
36.56
35.91
36.34
36.56
36.34
36.34
36.34
36.56
36.13
36.56
36.34
36.56
36.56
36.34
36.56
36.56
36.99
36.34
35.7
36.77
36.13
36.77
36.56
36.13
35.91
36.34
36.34
36.34
36.34
36.34
36.56
36.13
36.34
36.56
36.56
36.34
36.34
36.56
36.13
36.56
36.77
36.13
36.34
35.7
36.34
36.13
35.48
36.56
36.56
36.56
36.34
36.77
36.34
35.05
36.13
36.34
36.13
36.13
36.13
36.56
35.91
36.56
36.13
36.34
35.7
36.34
36.56
36.56
36.56
36.13
36.34
36.77
36.13
36.13
36.56
36.13
36.56
36.56
36.34
35.7
36.34
36.13
36.13
36.34
36.34
36.56
36.34
36.13
36.13
36.13
36.77
36.34
35.91
35.7
36.56
36.56
34.19
36.56
36.34
36.13
35.27
36.34
36.34
35.91
36.34
36.13
35.05
35.27
36.77
36.34
36.56
36.34
36.34
36.56
36.34
36.77
36.99
36.34
36.77
36.34
36.56
36.34
35.91
35.7
36.77
36.77
38.06
36.13
36.56
36.34
36.77
36.34
